sl_pct,tp_pct,trail_pct,hold_max,lower,upper,PnL,Trades
0.001,0.003,0.0015,7,0.47,0.51,-2255.0125087368797,89.0
0.001,0.003,0.0015,10,0.44,0.48,-2171.574835112304,79.0
0.001,0.003,0.0015,10,0.44,0.49,-1897.0148683347943,76.0
0.001,0.003,0.0015,10,0.44,0.5,-1136.8661819344852,69.0
0.001,0.003,0.0015,10,0.44,0.51,106.84539540746482,66.0
0.001,0.003,0.0015,10,0.45,0.48,-3426.615419029229,83.0
0.001,0.003,0.0015,10,0.45,0.49,-3276.5411258351087,81.0
0.001,0.003,0.0015,10,0.45,0.5,-2499.935842415667,74.0
0.001,0.003,0.0015,10,0.45,0.51,-1168.8327371115593,71.0
0.001,0.003,0.0015,10,0.46,0.48,-3094.7491226966813,86.0
0.001,0.003,0.0015,10,0.46,0.49,-2949.7902650377946,84.0
0.001,0.003,0.0015,10,0.46,0.5,-2788.461754459524,77.0
0.001,0.003,0.0015,10,0.46,0.51,-1736.4746787709446,73.0
0.001,0.003,0.0015,10,0.47,0.48,-3772.9146729120257,90.0
0.001,0.003,0.0015,10,0.47,0.49,-3378.206262392734,86.0
0.001,0.003,0.0015,10,0.47,0.5,-3347.172103904828,79.0
0.001,0.003,0.0015,10,0.47,0.51,-2038.8202926674858,76.0
0.001,0.003,0.002,5,0.44,0.48,-1237.7654806620558,108.0
0.001,0.003,0.002,5,0.44,0.49,-698.1207221528894,101.0
0.001,0.003,0.002,5,0.44,0.5,-467.73940806598694,92.0
0.001,0.003,0.002,5,0.44,0.51,-64.36155423680611,88.0
0.001,0.003,0.002,5,0.45,0.48,-2716.158523751161,115.0
0.001,0.003,0.002,5,0.45,0.49,-2182.725264837005,108.0
0.001,0.003,0.002,5,0.45,0.5,-1901.5455512807093,99.0
0.001,0.003,0.002,5,0.45,0.51,-1498.1676974515285,95.0
0.001,0.003,0.002,5,0.46,0.48,-3151.4916734277067,121.0
0.001,0.003,0.002,5,0.46,0.49,-2604.198596631424,115.0
0.001,0.003,0.002,5,0.46,0.5,-2533.9062410877814,107.0
0.001,0.003,0.002,5,0.46,0.51,-2069.695931198352,102.0
0.001,0.003,0.002,5,0.47,0.48,-4134.128816508921,127.0
0.001,0.003,0.002,5,0.47,0.49,-3663.162683029077,121.0
0.001,0.003,0.002,5,0.47,0.5,-3397.4175671809644,113.0
0.001,0.003,0.002,5,0.47,0.51,-2887.6689377180155,108.0
0.001,0.003,0.002,7,0.44,0.48,-2287.9134771495155,89.0
0.001,0.003,0.002,7,0.44,0.49,-1513.077832680152,85.0
0.001,0.003,0.002,7,0.44,0.5,-733.7720166801882,79.0
0.001,0.003,0.002,7,0.44,0.51,-245.32856446999358,75.0
0.001,0.003,0.002,7,0.45,0.48,-3911.829892704627,94.0
0.001,0.003,0.002,7,0.45,0.49,-3147.0333182591276,90.0
0.001,0.003,0.002,7,0.45,0.5,-2306.7241887205164,84.0
0.001,0.003,0.002,7,0.45,0.51,-1818.2807365102926,80.0
0.001,0.003,0.002,7,0.46,0.48,-4024.641040801813,98.0
0.001,0.003,0.002,7,0.46,0.49,-3146.5893258354918,94.0
0.001,0.003,0.002,7,0.46,0.5,-2444.6223073984147,89.0
0.001,0.003,0.002,7,0.46,0.51,-1956.178855188191,84.0
0.001,0.003,0.002,7,0.47,0.48,-4561.863516750396,102.0
0.001,0.003,0.002,7,0.47,0.49,-3663.234732742334,98.0
0.001,0.003,0.002,7,0.47,0.5,-2802.6954597209697,93.0
0.001,0.003,0.002,7,0.47,0.51,-2037.677477095829,88.0
0.001,0.003,0.002,10,0.44,0.48,-1972.103270715932,77.0
0.001,0.003,0.002,10,0.44,0.49,-1675.427569778738,74.0
0.001,0.003,0.002,10,0.44,0.5,-341.26242815003206,67.0
0.001,0.003,0.002,10,0.44,0.51,421.7760979095474,64.0
0.001,0.003,0.002,10,0.45,0.48,-3411.47323464106,81.0
0.001,0.003,0.002,10,0.45,0.49,-3239.283207287255,78.0
0.001,0.003,0.002,10,0.45,0.5,-1760.5820798858767,71.0
0.001,0.003,0.002,10,0.45,0.51,-997.5435538262973,68.0
0.001,0.003,0.002,10,0.46,0.48,-2920.2480464746914,84.0
0.001,0.003,0.002,10,0.46,0.49,-2712.216961092563,81.0
0.001,0.003,0.002,10,0.46,0.5,-2351.6782460687828,74.0
0.001,0.003,0.002,10,0.46,0.51,-1405.8266036518617,71.0
0.001,0.003,0.002,10,0.47,0.48,-3577.4307831463666,88.0
0.001,0.003,0.002,10,0.47,0.49,-3119.6501449038333,84.0
0.001,0.003,0.002,10,0.47,0.5,-2889.4057819704176,77.0
0.001,0.003,0.002,10,0.47,0.51,-1687.1894040047337,74.0
0.001,0.003,0.0025,5,0.44,0.48,-1237.7654806620558,108.0
0.001,0.003,0.0025,5,0.44,0.49,-698.1207221528894,101.0
0.001,0.003,0.0025,5,0.44,0.5,-467.73940806598694,92.0
0.001,0.003,0.0025,5,0.44,0.51,-64.36155423680611,88.0
0.001,0.003,0.0025,5,0.45,0.48,-2716.158523751161,115.0
0.001,0.003,0.0025,5,0.45,0.49,-2182.725264837005,108.0
0.001,0.003,0.0025,5,0.45,0.5,-1901.5455512807093,99.0
0.001,0.003,0.0025,5,0.45,0.51,-1498.1676974515285,95.0
0.001,0.003,0.0025,5,0.46,0.48,-3151.4916734277067,121.0
0.001,0.003,0.0025,5,0.46,0.49,-2604.198596631424,115.0
0.001,0.003,0.0025,5,0.46,0.5,-2533.9062410877814,107.0
0.001,0.003,0.0025,5,0.46,0.51,-2069.695931198352,102.0
0.001,0.003,0.0025,5,0.47,0.48,-4134.128816508921,127.0
0.001,0.003,0.0025,5,0.47,0.49,-3663.162683029077,121.0
0.001,0.003,0.0025,5,0.47,0.5,-3397.4175671809644,113.0
0.001,0.003,0.0025,5,0.47,0.51,-2887.6689377180155,108.0
0.001,0.003,0.0025,7,0.44,0.48,-2479.255185046786,89.0
0.001,0.003,0.0025,7,0.44,0.49,-1704.4195405774517,85.0
0.001,0.003,0.0025,7,0.44,0.5,-925.113724577488,79.0
0.001,0.003,0.0025,7,0.44,0.51,-436.67027236726426,75.0
0.001,0.003,0.0025,7,0.45,0.48,-4103.171600601927,94.0
0.001,0.003,0.0025,7,0.45,0.49,-3338.3750261563982,90.0
0.001,0.003,0.0025,7,0.45,0.5,-2498.065896617787,84.0
0.001,0.003,0.0025,7,0.45,0.51,-2009.6224444075924,80.0
0.001,0.003,0.0025,7,0.46,0.48,-4169.5572233602,98.0
0.001,0.003,0.0025,7,0.46,0.49,-3291.5055083938787,94.0
0.001,0.003,0.0025,7,0.46,0.5,-2589.5384899568016,89.0
0.001,0.003,0.0025,7,0.46,0.51,-2101.095037746578,84.0
0.001,0.003,0.0025,7,0.47,0.48,-4706.779699308783,102.0
0.001,0.003,0.0025,7,0.47,0.49,-3808.150915300721,98.0
0.001,0.003,0.0025,7,0.47,0.5,-2947.6116422793566,93.0
0.001,0.003,0.0025,7,0.47,0.51,-2182.593659654216,88.0
0.001,0.003,0.0025,10,0.44,0.48,-2054.9900967021676,77.0
0.001,0.003,0.0025,10,0.44,0.49,-1840.5716309352138,74.0
0.001,0.003,0.0025,10,0.44,0.5,-547.0463305866724,67.0
0.001,0.003,0.0025,10,0.44,0.51,215.99219547290704,64.0
0.001,0.003,0.0025,10,0.45,0.48,-3494.3600606272958,81.0
0.001,0.003,0.0025,10,0.45,0.49,-3404.427268443731,78.0
0.001,0.003,0.0025,10,0.45,0.5,-1966.365982322517,71.0
0.001,0.003,0.0025,10,0.45,0.51,-1203.3274562629376,68.0
0.001,0.003,0.0025,10,0.46,0.48,-3003.134872460927,84.0
0.001,0.003,0.0025,10,0.46,0.49,-2877.361022249039,81.0
0.001,0.003,0.0025,10,0.46,0.5,-2557.462148505423,74.0
0.001,0.003,0.0025,10,0.46,0.51,-1611.610506088502,71.0
0.001,0.003,0.0025,10,0.47,0.48,-3660.3176091326022,88.0
0.001,0.003,0.0025,10,0.47,0.49,-3284.794206060309,84.0
0.001,0.003,0.0025,10,0.47,0.5,-3095.189684407058,77.0
0.001,0.003,0.0025,10,0.47,0.51,-1892.973306441374,74.0
0.0015,0.002,0.0015,5,0.44,0.48,-1216.710202593822,105.0
0.0015,0.002,0.0015,5,0.44,0.49,-780.8427621726005,99.0
0.0015,0.002,0.0015,5,0.44,0.5,-909.6649708842597,89.0
0.0015,0.002,0.0015,5,0.44,0.51,-863.3105868031416,85.0
0.0015,0.002,0.0015,5,0.45,0.48,-2317.294418507343,112.0
0.0015,0.002,0.0015,5,0.45,0.49,-2063.601927110445,105.0
0.0015,0.002,0.0015,5,0.45,0.5,-2105.415639932806,96.0
0.0015,0.002,0.0015,5,0.45,0.51,-2059.0612558516877,91.0
0.0015,0.002,0.0015,5,0.46,0.48,-2387.461134059413,119.0
0.0015,0.002,0.0015,5,0.46,0.49,-2109.663913946788,113.0
0.0015,0.002,0.0015,5,0.46,0.5,-2324.2718637854414,105.0
0.0015,0.002,0.0015,5,0.46,0.51,-2217.0850236440747,100.0
0.0015,0.002,0.0015,5,0.47,0.48,-2935.8163231642975,122.0
0.0015,0.002,0.0015,5,0.47,0.49,-2633.7498068652785,117.0
0.0015,0.002,0.0015,5,0.47,0.5,-2866.887780520803,109.0
0.0015,0.002,0.0015,5,0.47,0.51,-2893.3157654545503,105.0
0.0015,0.002,0.0015,7,0.44,0.48,-2182.838417501436,87.0
0.0015,0.002,0.0015,7,0.44,0.49,-1834.5453134204727,83.0
0.0015,0.002,0.0015,7,0.44,0.5,-1407.124845622835,77.0
0.0015,0.002,0.0015,7,0.44,0.51,-616.7421201165416,73.0
0.0015,0.002,0.0015,7,0.45,0.48,-3541.9866426121007,94.0
0.0015,0.002,0.0015,7,0.45,0.49,-3224.535537541771,89.0
0.0015,0.002,0.0015,7,0.45,0.5,-2996.001694907318,83.0
0.0015,0.002,0.0015,7,0.45,0.51,-2205.6189694010245,79.0
0.0015,0.002,0.0015,7,0.46,0.48,-3140.9168706020573,96.0
0.0015,0.002,0.0015,7,0.46,0.49,-2799.2909785076918,92.0
0.0015,0.002,0.0015,7,0.46,0.5,-2576.3616391229007,86.0
0.0015,0.002,0.0015,7,0.46,0.51,-1785.9789136166073,82.0
0.0015,0.002,0.0015,7,0.47,0.48,-3171.9734744550806,97.0
0.0015,0.002,0.0015,7,0.47,0.49,-2857.8445189948397,93.0
0.0015,0.002,0.0015,7,0.47,0.5,-2541.458699501891,88.0
0.0015,0.002,0.0015,7,0.47,0.51,-1792.552031696221,84.0
0.0015,0.002,0.0015,10,0.44,0.48,-2243.0116591965198,75.0
0.0015,0.002,0.0015,10,0.44,0.49,-2365.262868234204,72.0
0.0015,0.002,0.0015,10,0.44,0.5,-1674.8563115126308,67.0
0.0015,0.002,0.0015,10,0.44,0.51,-43.553515550112934,64.0
0.0015,0.002,0.0015,10,0.45,0.48,-3741.891306755846,79.0
0.0015,0.002,0.0015,10,0.45,0.49,-4085.0871826304356,76.0
0.0015,0.002,0.0015,10,0.45,0.5,-2943.492145819415,70.0
0.0015,0.002,0.0015,10,0.45,0.51,-1312.189349856897,67.0
0.0015,0.002,0.0015,10,0.46,0.48,-3288.469259964215,81.0
0.0015,0.002,0.0015,10,0.46,0.49,-3334.6418245764216,79.0
0.0015,0.002,0.0015,10,0.46,0.5,-2802.8605297024624,73.0
0.0015,0.002,0.0015,10,0.46,0.51,-1325.4341837355023,70.0
0.0015,0.002,0.0015,10,0.47,0.48,-3168.425939273162,83.0
0.0015,0.002,0.0015,10,0.47,0.49,-3325.5635393101984,80.0
0.0015,0.002,0.0015,10,0.47,0.5,-3039.948592084009,74.0
0.0015,0.002,0.0015,10,0.47,0.51,-1552.4091235335072,72.0
0.0015,0.002,0.002,5,0.44,0.48,-1262.0464936770586,104.0
0.0015,0.002,0.002,5,0.44,0.49,-1114.3598987718724,97.0
0.0015,0.002,0.002,5,0.44,0.5,-1004.8984714057442,89.0
0.0015,0.002,0.002,5,0.44,0.51,-958.5440873246262,84.0
0.0015,0.002,0.002,5,0.45,0.48,-2090.9209630968107,110.0
0.0015,0.002,0.002,5,0.45,0.49,-2125.4093172159482,103.0
0.0015,0.002,0.002,5,0.45,0.5,-2030.369778947148,95.0
0.0015,0.002,0.002,5,0.45,0.51,-1984.01539486603,90.0
0.0015,0.002,0.002,5,0.46,0.48,-1999.72644121536,117.0
0.0015,0.002,0.002,5,0.46,0.49,-2010.1100666187704,110.0
0.0015,0.002,0.002,5,0.46,0.5,-2087.864765366263,103.0
0.0015,0.002,0.002,5,0.46,0.51,-1955.8120501403464,98.0
0.0015,0.002,0.002,5,0.47,0.48,-2662.839601279091,120.0
0.0015,0.002,0.002,5,0.47,0.49,-2648.953930496107,115.0
0.0015,0.002,0.002,5,0.47,0.5,-2745.238653060471,108.0
0.0015,0.002,0.002,5,0.47,0.51,-2746.8007629096683,104.0
0.0015,0.002,0.002,7,0.44,0.48,-2399.0411489225953,86.0
0.0015,0.002,0.002,7,0.44,0.49,-1813.3540156212111,81.0
0.0015,0.002,0.002,7,0.44,0.5,-1269.2292440592428,76.0
0.0015,0.002,0.002,7,0.44,0.51,-478.8465185529494,72.0
0.0015,0.002,0.002,7,0.45,0.48,-3746.7720570055826,92.0
0.0015,0.002,0.002,7,0.45,0.49,-3161.856076649594,87.0
0.0015,0.002,0.002,7,0.45,0.5,-2745.666499420724,82.0
0.0015,0.002,0.002,7,0.45,0.51,-1955.2837739144306,78.0
0.0015,0.002,0.002,7,0.46,0.48,-3257.2473652303015,94.0
0.0015,0.002,0.002,7,0.46,0.49,-2678.2274439155153,89.0
0.0015,0.002,0.002,7,0.46,0.5,-2267.6423699363077,84.0
0.0015,0.002,0.002,7,0.46,0.51,-1477.2596444300143,80.0
0.0015,0.002,0.002,7,0.47,0.48,-3001.1375283018424,95.0
0.0015,0.002,0.002,7,0.47,0.49,-2449.614543621181,91.0
0.0015,0.002,0.002,7,0.47,0.5,-1977.6814756503882,87.0
0.0015,0.002,0.002,7,0.47,0.51,-1228.850345747298,83.0
0.0015,0.002,0.002,10,0.44,0.48,-2071.089672471615,72.0
0.0015,0.002,0.002,10,0.44,0.49,-2234.14073080472,70.0
0.0015,0.002,0.002,10,0.44,0.5,-1024.5781229548738,65.0
0.0015,0.002,0.002,10,0.44,0.51,-61.37144206445373,63.0
0.0015,0.002,0.002,10,0.45,0.48,-3784.607125099443,76.0
0.0015,0.002,0.002,10,0.45,0.49,-4189.387581784729,73.0
0.0015,0.002,0.002,10,0.45,0.5,-2503.7523075559584,68.0
0.0015,0.002,0.002,10,0.45,0.51,-1540.5456266655383,65.0
0.0015,0.002,0.002,10,0.46,0.48,-3126.220227988684,78.0
0.0015,0.002,0.002,10,0.46,0.49,-3172.514062704766,76.0
0.0015,0.002,0.002,10,0.46,0.5,-2630.1294316225103,71.0
0.0015,0.002,0.002,10,0.46,0.51,-1257.1244482030015,68.0
0.0015,0.002,0.002,10,0.47,0.48,-2850.145161694105,80.0
0.0015,0.002,0.002,10,0.47,0.49,-3007.404031835016,77.0
0.0015,0.002,0.002,10,0.47,0.5,-2634.885180239595,73.0
0.0015,0.002,0.002,10,0.47,0.51,-1328.06764239748,70.0
0.0015,0.002,0.0025,5,0.44,0.48,-1262.0464936770586,104.0
0.0015,0.002,0.0025,5,0.44,0.49,-1114.3598987718724,97.0
0.0015,0.002,0.0025,5,0.44,0.5,-1004.8984714057442,89.0
0.0015,0.002,0.0025,5,0.44,0.51,-958.5440873246262,84.0
0.0015,0.002,0.0025,5,0.45,0.48,-2090.9209630968107,110.0
0.0015,0.002,0.0025,5,0.45,0.49,-2125.4093172159482,103.0
0.0015,0.002,0.0025,5,0.45,0.5,-2030.369778947148,95.0
0.0015,0.002,0.0025,5,0.45,0.51,-1984.01539486603,90.0
0.0015,0.002,0.0025,5,0.46,0.48,-1999.72644121536,117.0
0.0015,0.002,0.0025,5,0.46,0.49,-2010.1100666187704,110.0
0.0015,0.002,0.0025,5,0.46,0.5,-2087.864765366263,103.0
0.0015,0.002,0.0025,5,0.46,0.51,-1955.8120501403464,98.0
0.0015,0.002,0.0025,5,0.47,0.48,-2662.839601279091,120.0
0.0015,0.002,0.0025,5,0.47,0.49,-2648.953930496107,115.0
0.0015,0.002,0.0025,5,0.47,0.5,-2745.238653060471,108.0
0.0015,0.002,0.0025,5,0.47,0.51,-2746.8007629096683,104.0
0.0015,0.002,0.0025,7,0.44,0.48,-2590.3828568198805,86.0
0.0015,0.002,0.0025,7,0.44,0.49,-2004.6957235184964,81.0
0.0015,0.002,0.0025,7,0.44,0.5,-1460.570951956528,76.0
0.0015,0.002,0.0025,7,0.44,0.51,-670.1882264502347,72.0
0.0015,0.002,0.0025,7,0.45,0.48,-3938.113764902868,92.0
0.0015,0.002,0.0025,7,0.45,0.49,-3353.197784546879,87.0
0.0015,0.002,0.0025,7,0.45,0.5,-2937.008207318009,82.0
0.0015,0.002,0.0025,7,0.45,0.51,-2146.625481811716,78.0
0.0015,0.002,0.0025,7,0.46,0.48,-3448.5890731275867,94.0
0.0015,0.002,0.0025,7,0.46,0.49,-2869.5691518128006,89.0
0.0015,0.002,0.0025,7,0.46,0.5,-2458.984077833593,84.0
0.0015,0.002,0.0025,7,0.46,0.51,-1668.6013523272995,80.0
0.0015,0.002,0.0025,7,0.47,0.48,-3192.4792361991276,95.0
0.0015,0.002,0.0025,7,0.47,0.49,-2640.956251518466,91.0
0.0015,0.002,0.0025,7,0.47,0.5,-2169.0231835476734,87.0
0.0015,0.002,0.0025,7,0.47,0.51,-1420.1920536445832,83.0
0.0015,0.002,0.0025,10,0.44,0.48,-2640.6525850021426,73.0
0.0015,0.002,0.0025,10,0.44,0.49,-2885.960878505488,70.0
0.0015,0.002,0.0025,10,0.44,0.5,-1534.5620159719692,65.0
0.0015,0.002,0.0025,10,0.44,0.51,-571.3553350815491,63.0
0.0015,0.002,0.0025,10,0.45,0.48,-4322.977080120225,76.0
0.0015,0.002,0.0025,10,0.45,0.49,-4867.233730652428,74.0
0.0015,0.002,0.0025,10,0.45,0.5,-3039.7622017399844,68.0
0.0015,0.002,0.0025,10,0.45,0.51,-2076.5555208495643,65.0
0.0015,0.002,0.0025,10,0.46,0.48,-3577.9025351813034,79.0
0.0015,0.002,0.0025,10,0.46,0.49,-3763.6725637443014,77.0
0.0015,0.002,0.0025,10,0.46,0.5,-3079.4516779783735,71.0
0.0015,0.002,0.0025,10,0.46,0.51,-1732.2666225087742,68.0
0.0015,0.002,0.0025,10,0.47,0.48,-3301.827468886724,81.0
0.0015,0.002,0.0025,10,0.47,0.49,-3598.562532874552,78.0
0.0015,0.002,0.0025,10,0.47,0.5,-3110.0273545453674,73.0
0.0015,0.002,0.0025,10,0.47,0.51,-1803.2098167032527,70.0
0.0015,0.0025,0.0015,5,0.44,0.48,-1323.6085463093332,105.0
0.0015,0.0025,0.0015,5,0.44,0.49,-887.7411058881116,98.0
0.0015,0.0025,0.0015,5,0.44,0.5,-925.8439833003649,89.0
0.0015,0.0025,0.0015,5,0.44,0.51,-879.4895992192469,84.0
0.0015,0.0025,0.0015,5,0.45,0.48,-2758.0075506036374,111.0
0.0015,0.0025,0.0015,5,0.45,0.49,-2504.3150592067395,105.0
0.0015,0.0025,0.0015,5,0.45,0.5,-2455.4094407296943,95.0
0.0015,0.0025,0.0015,5,0.45,0.51,-2409.0550566485763,91.0
0.0015,0.0025,0.0015,5,0.46,0.48,-2889.58939287017,118.0
0.0015,0.0025,0.0015,5,0.46,0.49,-2611.792172757545,112.0
0.0015,0.0025,0.0015,5,0.46,0.5,-2735.7145909427636,104.0
0.0015,0.0025,0.0015,5,0.46,0.51,-2628.527750801397,99.0
0.0015,0.0025,0.0015,5,0.47,0.48,-2873.058616644703,121.0
0.0015,0.0025,0.0015,5,0.47,0.49,-2575.132321396086,116.0
0.0015,0.0025,0.0015,5,0.47,0.5,-2717.5847633981757,108.0
0.0015,0.0025,0.0015,5,0.47,0.51,-2744.012748331923,104.0
0.0015,0.0025,0.0015,7,0.44,0.48,-2004.6234202938358,87.0
0.0015,0.0025,0.0015,7,0.44,0.49,-1656.3303162128723,83.0
0.0015,0.0025,0.0015,7,0.44,0.5,-1227.4978411694174,77.0
0.0015,0.0025,0.0015,7,0.44,0.51,-494.34088076249463,73.0
0.0015,0.0025,0.0015,7,0.45,0.48,-2829.451431644513,93.0
0.0015,0.0025,0.0015,7,0.45,0.49,-2512.0003265741834,88.0
0.0015,0.0025,0.0015,7,0.45,0.5,-2282.054476693913,82.0
0.0015,0.0025,0.0015,7,0.45,0.51,-1548.8975162869901,78.0
0.0015,0.0025,0.0015,7,0.46,0.48,-2876.0117994959583,95.0
0.0015,0.0025,0.0015,7,0.46,0.49,-2404.0932470028492,91.0
0.0015,0.0025,0.0015,7,0.46,0.5,-2179.7631692014693,85.0
0.0015,0.0025,0.0015,7,0.46,0.51,-1446.6062087945465,81.0
0.0015,0.0025,0.0015,7,0.47,0.48,-2963.6280284749955,96.0
0.0015,0.0025,0.0015,7,0.47,0.49,-2519.206412616011,92.0
0.0015,0.0025,0.0015,7,0.47,0.5,-2201.4198547064734,87.0
0.0015,0.0025,0.0015,7,0.47,0.51,-1509.7389520001743,83.0
0.0015,0.0025,0.0015,10,0.44,0.48,-1716.4689169656049,74.0
0.0015,0.0025,0.0015,10,0.44,0.49,-1838.720126003289,72.0
0.0015,0.0025,0.0015,10,0.44,0.5,-1381.7888198620203,66.0
0.0015,0.0025,0.0015,10,0.44,0.51,262.92824360585655,64.0
0.0015,0.0025,0.0015,10,0.45,0.48,-3168.4893979331537,78.0
0.0015,0.0025,0.0015,10,0.45,0.49,-3511.685273807743,76.0
0.0015,0.0025,0.0015,10,0.45,0.5,-2603.565487577027,69.0
0.0015,0.0025,0.0015,10,0.45,0.51,-958.8484241091501,67.0
0.0015,0.0025,0.0015,10,0.46,0.48,-2998.885146847635,80.0
0.0015,0.0025,0.0015,10,0.46,0.49,-3045.057711459842,78.0
0.0015,0.0025,0.0015,10,0.46,0.5,-2654.933718488959,72.0
0.0015,0.0025,0.0015,10,0.46,0.51,-1174.0497204226413,69.0
0.0015,0.0025,0.0015,10,0.47,0.48,-2572.596361643271,82.0
0.0015,0.0025,0.0015,10,0.47,0.49,-2632.0721220838022,79.0
0.0015,0.0025,0.0015,10,0.47,0.5,-2523.9722685214656,74.0
0.0015,0.0025,0.0015,10,0.47,0.51,-997.1173561108299,71.0
0.0015,0.0025,0.002,5,0.44,0.48,-1368.9448373925698,104.0
0.0015,0.0025,0.002,5,0.44,0.49,-1221.2582424873835,97.0
0.0015,0.0025,0.002,5,0.44,0.5,-1021.0774838218495,88.0
0.0015,0.0025,0.002,5,0.44,0.51,-974.7230997407314,84.0
0.0015,0.0025,0.002,5,0.45,0.48,-2603.4441171627404,110.0
0.0015,0.0025,0.002,5,0.45,0.49,-2637.932471281878,103.0
0.0015,0.0025,0.002,5,0.45,0.5,-2452.173601713672,94.0
0.0015,0.0025,0.002,5,0.45,0.51,-2405.819217632554,90.0
0.0015,0.0025,0.002,5,0.46,0.48,-2501.854700026117,116.0
0.0015,0.0025,0.002,5,0.46,0.49,-2512.2383254295273,110.0
0.0015,0.0025,0.002,5,0.46,0.5,-2499.307492523585,103.0
0.0015,0.0025,0.002,5,0.46,0.51,-2367.2547772976686,98.0
0.0015,0.0025,0.002,5,0.47,0.48,-2600.081894759496,120.0
0.0015,0.0025,0.002,5,0.47,0.49,-2590.3364450269146,114.0
0.0015,0.0025,0.002,5,0.47,0.5,-2595.9356359378435,107.0
0.0015,0.0025,0.002,5,0.47,0.51,-2597.497745787041,103.0
0.0015,0.0025,0.002,7,0.44,0.48,-2220.826151714995,86.0
0.0015,0.0025,0.002,7,0.44,0.49,-1635.1390184136108,81.0
0.0015,0.0025,0.002,7,0.44,0.5,-1089.6022396058252,76.0
0.0015,0.0025,0.002,7,0.44,0.51,-356.4452791989024,72.0
0.0015,0.0025,0.002,7,0.45,0.48,-3070.744667891646,91.0
0.0015,0.0025,0.002,7,0.45,0.49,-2485.828687535657,86.0
0.0015,0.0025,0.002,7,0.45,0.5,-2068.22710306097,81.0
0.0015,0.0025,0.002,7,0.45,0.51,-1335.0701426540472,77.0
0.0015,0.0025,0.002,7,0.46,0.48,-2987.2395566186606,93.0
0.0015,0.0025,0.002,7,0.46,0.49,-2277.926974905131,88.0
0.0015,0.0025,0.002,7,0.46,0.5,-1865.9411625093344,83.0
0.0015,0.0025,0.002,7,0.46,0.51,-1132.7842021024117,79.0
0.0015,0.0025,0.002,7,0.47,0.48,-2731.1297196902015,94.0
0.0015,0.0025,0.002,7,0.47,0.49,-2049.3140746107965,90.0
0.0015,0.0025,0.002,7,0.47,0.5,-1575.980268223415,86.0
0.0015,0.0025,0.002,7,0.47,0.51,-884.3749034196953,82.0
0.0015,0.0025,0.002,10,0.44,0.48,-1695.929363964984,72.0
0.0015,0.0025,0.002,10,0.44,0.49,-1999.846992785926,69.0
0.0015,0.0025,0.002,10,0.44,0.5,-1023.7596355163842,65.0
0.0015,0.0025,0.002,10,0.44,0.51,-47.13868712060503,62.0
0.0015,0.0025,0.002,10,0.45,0.48,-3398.9763412760076,75.0
0.0015,0.0025,0.002,10,0.45,0.49,-3949.8646381007857,73.0
0.0015,0.0025,0.002,10,0.45,0.5,-2497.704614452319,67.0
0.0015,0.0025,0.002,10,0.45,0.51,-1521.08366605654,65.0
0.0015,0.0025,0.002,10,0.46,0.48,-2588.909154283552,78.0
0.0015,0.0025,0.002,10,0.46,0.49,-2781.3108291391254,76.0
0.0015,0.0025,0.002,10,0.46,0.5,-2456.884068120882,70.0
0.0015,0.0025,0.002,10,0.46,0.51,-1080.4288507776946,68.0
0.0015,0.0025,0.002,10,0.47,0.48,-2078.398645445297,80.0
0.0015,0.0025,0.002,10,0.47,0.49,-2284.1035161291948,77.0
0.0015,0.0025,0.002,10,0.47,0.5,-2195.193318982376,72.0
0.0015,0.0025,0.002,10,0.47,0.51,-819.2747628319921,70.0
0.0015,0.0025,0.0025,5,0.44,0.48,-1368.9448373925698,104.0
0.0015,0.0025,0.0025,5,0.44,0.49,-1221.2582424873835,97.0
0.0015,0.0025,0.0025,5,0.44,0.5,-1021.0774838218495,88.0
0.0015,0.0025,0.0025,5,0.44,0.51,-974.7230997407314,84.0
0.0015,0.0025,0.0025,5,0.45,0.48,-2603.4441171627404,110.0
0.0015,0.0025,0.0025,5,0.45,0.49,-2637.932471281878,103.0
0.0015,0.0025,0.0025,5,0.45,0.5,-2452.173601713672,94.0
0.0015,0.0025,0.0025,5,0.45,0.51,-2405.819217632554,90.0
0.0015,0.0025,0.0025,5,0.46,0.48,-2501.854700026117,116.0
0.0015,0.0025,0.0025,5,0.46,0.49,-2512.2383254295273,110.0
0.0015,0.0025,0.0025,5,0.46,0.5,-2499.307492523585,103.0
0.0015,0.0025,0.0025,5,0.46,0.51,-2367.2547772976686,98.0
0.0015,0.0025,0.0025,5,0.47,0.48,-2600.081894759496,120.0
0.0015,0.0025,0.0025,5,0.47,0.49,-2590.3364450269146,114.0
0.0015,0.0025,0.0025,5,0.47,0.5,-2595.9356359378435,107.0
0.0015,0.0025,0.0025,5,0.47,0.51,-2597.497745787041,103.0
0.0015,0.0025,0.0025,7,0.44,0.48,-2412.16785961228,86.0
0.0015,0.0025,0.0025,7,0.44,0.49,-1826.480726310896,81.0
0.0015,0.0025,0.0025,7,0.44,0.5,-1280.9439475031104,76.0
0.0015,0.0025,0.0025,7,0.44,0.51,-547.7869870961877,72.0
0.0015,0.0025,0.0025,7,0.45,0.48,-3262.086375788931,91.0
0.0015,0.0025,0.0025,7,0.45,0.49,-2677.1703954329423,86.0
0.0015,0.0025,0.0025,7,0.45,0.5,-2259.568810958255,81.0
