timestamp,open,high,low,close,volume,buy_volume,sell_volume,imbalance
2025-07-11T13:27:00+05:30,1494.3,1494.8,1493.4,1493.4,4288,4548,5368,-0.0826946349334409
2025-07-11T13:30:00+05:30,1493.7,1494.9,1493.5,1494.6,6236,1979,-3656,0.0
2025-07-11T13:33:00+05:30,1494.6,1494.6,1493.9,1494.0,1539,-1305,3372,-2.2626995645863572
2025-07-11T13:36:00+05:30,1494.1,1494.1,1493.6,1493.9,3039,14730,344,0.9543584980761576
2025-07-11T13:39:00+05:30,1493.8,1493.9,1492.1,1492.4,4508,-41435,8648,0.0
2025-07-11T13:42:00+05:30,1492.4,1492.5,1492.1,1492.5,3499,4411,-918,1.525622673919267
2025-07-11T13:45:00+05:30,1492.5,1492.5,1492.1,1492.5,3178,4347,-452,1.2320924261874198
2025-07-11T13:48:00+05:30,1492.5,1495.1,1492.2,1493.7,5389,34160,-7474,1.5601438956756353
2025-07-11T13:51:00+05:30,1493.3,1493.9,1493.1,1493.6,2392,10530,-438,1.0868014268727706
2025-07-11T13:54:00+05:30,1493.6,1494.0,1493.3,1493.8,2579,-361,8645,-1.0871559633027523
2025-07-11T13:57:00+05:30,1493.8,1494.5,1493.5,1494.4,2551,-4667,-3063,0.0
2025-07-11T14:00:00+05:30,1494.3,1494.4,1492.9,1492.9,2948,1387,8115,-0.7080614607451063
2025-07-11T14:03:00+05:30,1492.9,1493.7,1492.7,1493.4,6944,-2892,-2457,0.0
2025-07-11T14:06:00+05:30,1493.4,1494.5,1493.0,1494.1,4206,-1670,-3659,0.0
2025-07-11T14:09:00+05:30,1494.1,1494.1,1492.2,1493.2,7792,-3300,1296,0.0
2025-07-11T14:12:00+05:30,1493.0,1494.9,1493.0,1494.1,10739,7728,-1878,1.642051282051282
2025-07-11T14:15:00+05:30,1494.1,1494.1,1493.3,1493.3,4050,2133,6059,-0.479248046875
2025-07-11T14:18:00+05:30,1493.3,1494.0,1492.6,1492.9,6173,-10856,891,0.0
2025-07-11T14:21:00+05:30,1492.9,1493.8,1492.8,1493.2,4380,8370,-2660,1.9316987740805605
2025-07-11T14:24:00+05:30,1493.2,1493.3,1492.3,1493.0,2946,911,2016,-0.37751964468739324
2025-07-11T14:27:00+05:30,1493.0,1493.1,1492.5,1492.6,3853,-6089,9926,-4.173833724263748
2025-07-11T14:30:00+05:30,1492.5,1494.0,1492.3,1493.3,9331,8172,-10740,0.0
2025-07-11T14:33:00+05:30,1493.3,1494.0,1493.0,1493.7,6438,1814,-3357,0.0
2025-07-11T14:36:00+05:30,1493.7,1494.5,1493.7,1494.3,8769,290,6116,-0.9094598813612238
2025-07-11T14:39:00+05:30,1494.3,1494.4,1493.5,1493.7,13327,-3095,1028,0.0
2025-07-11T14:42:00+05:30,1493.6,1493.7,1493.2,1493.2,2957,-2264,1981,0.0
2025-07-11T14:45:00+05:30,1493.3,1494.0,1493.1,1493.7,4814,4386,-10081,0.0
2025-07-11T14:48:00+05:30,1493.7,1494.0,1493.6,1493.8,4294,-3217,-2443,0.0
2025-07-11T14:51:00+05:30,1493.8,1493.9,1493.3,1493.4,1734,-5696,1346,0.0
2025-07-11T14:54:00+05:30,1493.4,1494.3,1493.4,1493.9,2694,4236,-4795,0.0
2025-07-11T14:57:00+05:30,1494.0,1495.8,1493.8,1495.5,6308,2959,13125,-0.6320567023128575
2025-07-11T15:00:00+05:30,1495.6,1496.8,1495.4,1496.7,12997,-3415,-20955,0.0
2025-07-11T15:03:00+05:30,1496.7,1498.1,1496.1,1496.2,15968,-3616,-4859,0.0
2025-07-11T15:06:00+05:30,1496.2,1496.3,1495.3,1495.7,15648,-18337,-42138,0.0
2025-07-11T15:09:00+05:30,1495.8,1496.1,1495.3,1495.4,16972,-15887,-1452,0.0
2025-07-11T15:12:00+05:30,1495.4,1496.1,1495.0,1495.4,18725,4844,17606,-0.5684632516703786
2025-07-11T15:15:00+05:30,1495.4,1495.4,1494.1,1494.4,23287,-36741,-39274,0.0
2025-07-11T15:18:00+05:30,1494.5,1494.5,1493.3,1494.3,25844,-12106,-32572,0.0
2025-07-11T15:21:00+05:30,1494.3,1495.3,1494.2,1494.9,20020,-667,-5702,0.0
2025-07-11T15:24:00+05:30,1495.0,1495.0,1494.3,1494.5,18113,-12143,-36173,0.0
2025-07-11T15:27:00+05:30,1494.5,1495.2,1493.4,1495.2,21494,-339354,-391761,0.0
2025-07-11T15:39:00+05:30,1495.2,1495.2,1495.2,1495.2,538,0,187,-1.0
2025-07-11T15:42:00+05:30,1495.2,1495.2,1495.2,1495.2,757,0,-313,0.0
2025-07-11T15:45:00+05:30,1495.2,1495.2,1495.2,1495.2,127,0,-23,0.0
2025-07-11T15:48:00+05:30,1495.2,1495.2,1495.2,1495.2,171,0,69,-1.0
2025-07-11T15:51:00+05:30,1495.2,1495.2,1495.2,1495.2,292,73,-28,2.2444444444444445
2025-07-11T15:54:00+05:30,1495.2,1495.2,1495.2,1495.2,203,51,0,1.0
2025-07-14T10:42:00+05:30,1493.9,1495.6,1493.7,1495.6,3916,13157,-7452,3.612445223488168
2025-07-14T10:45:00+05:30,1495.1,1495.6,1495.0,1495.3,13569,876,3116,-0.561122244488978
2025-07-14T10:48:00+05:30,1495.7,1495.7,1495.2,1495.4,3600,-130,2364,-1.116383169203223
2025-07-14T10:51:00+05:30,1495.4,1495.5,1495.1,1495.3,2331,4953,-4003,9.427368421052632
2025-07-14T10:54:00+05:30,1495.4,1496.7,1495.3,1496.2,3469,-1239,-997,0.0
2025-07-14T10:57:00+05:30,1496.1,1496.2,1493.2,1493.4,9369,51047,16844,0.5037928444123669
2025-07-14T11:00:00+05:30,1493.3,1494.1,1493.0,1494.0,5376,122650,-5196,1.0884771910705469
2025-07-14T11:03:00+05:30,1493.9,1494.8,1493.6,1494.5,4132,1125,-4227,0.0
2025-07-14T11:06:00+05:30,1494.6,1495.1,1494.3,1494.3,2330,-1249,5644,-1.5683731513083048
2025-07-14T11:09:00+05:30,1494.3,1494.3,1491.2,1492.9,4952,-14255,-996,0.0
2025-07-14T11:12:00+05:30,1493.1,1494.0,1492.7,1493.8,3875,4670,117,0.9511176101942762
2025-07-14T11:15:00+05:30,1493.8,1493.8,1492.9,1493.3,5395,-2476,1069,0.0
2025-07-14T11:18:00+05:30,1493.3,1493.3,1490.3,1491.4,93314,-8293,11722,-5.836978710994459
2025-07-14T11:21:00+05:30,1491.4,1492.4,1489.3,1489.9,8716,-18298,-7825,0.0
2025-07-14T11:24:00+05:30,1489.9,1490.4,1489.9,1490.0,5590,3075,2126,0.18246491059411651
2025-07-14T11:27:00+05:30,1490.0,1490.0,1488.2,1489.1,8016,-3612,1629,0.0
2025-07-14T11:30:00+05:30,1489.3,1489.7,1488.5,1489.0,8973,-4408,3954,0.0
2025-07-14T11:33:00+05:30,1489.1,1489.3,1488.5,1488.7,6649,7761,3160,0.4212984158959802
2025-07-14T11:36:00+05:30,1488.6,1488.9,1485.8,1486.7,12574,-9828,-1723,0.0
