timestamp,open,high,low,close,volume,buy_volume,sell_volume,imbalance
2025-07-11T13:33:00+05:30,1983.7,1983.7,1982.6,1983.0,7001,25630,1595,0.8828282828282829
2025-07-11T13:36:00+05:30,1983.0,1983.8,1982.0,1983.3,11525,-20925,-1421,0.0
2025-07-11T13:39:00+05:30,1983.2,1983.6,1982.6,1983.4,7018,-550,4303,-1.2930988542499333
2025-07-11T13:42:00+05:30,1983.3,1983.7,1982.6,1983.6,4793,6693,-5785,13.742290748898679
2025-07-11T13:45:00+05:30,1983.6,1984.8,1983.0,1984.8,6488,4497,-6432,0.0
2025-07-11T13:48:00+05:30,1984.7,1986.1,1984.3,1985.7,7120,-74,-1907,0.0
2025-07-11T13:51:00+05:30,1985.7,1986.3,1985.1,1985.5,2937,3240,1562,0.34943773427738445
2025-07-11T13:54:00+05:30,1985.4,1986.9,1985.3,1986.6,6244,1816,-3492,0.0
2025-07-11T13:57:00+05:30,1986.7,1987.0,1985.3,1986.4,2470,6218,-2645,2.480548558634201
2025-07-11T14:00:00+05:30,1987.0,1987.0,1985.1,1986.1,5540,-8030,6668,0.0
2025-07-11T14:03:00+05:30,1985.9,1986.3,1985.0,1985.7,4315,-3592,-948,0.0
2025-07-11T14:06:00+05:30,1985.7,1986.4,1984.7,1985.0,13932,-6284,5644,0.0
2025-07-11T14:09:00+05:30,1985.1,1985.6,1984.1,1985.1,5540,-1950,-249,0.0
2025-07-11T14:12:00+05:30,1985.2,1988.4,1984.8,1986.4,11553,4472,-4256,40.407407407407405
2025-07-11T14:15:00+05:30,1986.3,1987.4,1985.4,1987.3,3729,3300,-4022,0.0
2025-07-11T14:18:00+05:30,1987.3,1987.6,1986.0,1986.1,8036,-5644,5543,0.0
2025-07-11T14:21:00+05:30,1986.6,1986.6,1985.1,1985.4,5513,-2035,1274,0.0
2025-07-11T14:24:00+05:30,1985.4,1986.6,1985.0,1985.4,3824,-2440,-448,0.0
2025-07-11T14:27:00+05:30,1986.0,1986.4,1984.9,1985.5,2992,1094,445,0.4217024041585445
2025-07-11T14:30:00+05:30,1986.4,1986.9,1984.8,1986.4,6000,4539,-3152,5.545061283345349
2025-07-11T14:33:00+05:30,1986.1,1986.8,1985.0,1985.0,9490,-4834,8329,-3.7662374821173104
2025-07-11T14:36:00+05:30,1985.6,1985.6,1984.2,1985.0,10215,-157,1713,-1.2017994858611825
2025-07-11T14:39:00+05:30,1985.0,1985.8,1984.3,1984.4,10011,473,2398,-0.6704980842911877
2025-07-11T14:42:00+05:30,1984.6,1984.8,1984.0,1984.0,10300,-2246,2595,-13.87106017191977
2025-07-11T14:45:00+05:30,1984.0,1985.5,1984.0,1984.7,6807,1196,-3819,0.0
2025-07-11T14:48:00+05:30,1985.0,1985.1,1983.0,1983.5,10544,-1402,14288,-1.2176004966630452
2025-07-11T14:51:00+05:30,1983.6,1983.9,1982.6,1983.6,8825,-2007,-3637,0.0
2025-07-11T14:54:00+05:30,1983.7,1984.8,1983.0,1984.3,10646,4552,-4765,0.0
2025-07-11T14:57:00+05:30,1984.2,1985.3,1983.9,1984.5,10957,612,-5425,0.0
2025-07-11T15:00:00+05:30,1984.6,1985.7,1984.1,1984.4,10001,-11299,568,0.0
2025-07-11T15:03:00+05:30,1984.8,1985.0,1984.1,1984.4,19091,6702,13012,-0.32007710256670385
2025-07-11T15:06:00+05:30,1984.4,1984.4,1983.1,1983.6,18838,-43806,-38082,0.0
2025-07-11T15:09:00+05:30,1983.6,1983.9,1983.0,1983.1,13616,19419,-7866,2.3617242274733834
2025-07-11T15:12:00+05:30,1983.1,1984.0,1982.5,1982.7,14594,12890,10084,0.12213806912161573
2025-07-11T15:15:00+05:30,1982.7,1984.9,1982.5,1984.2,20271,-25161,-48070,0.0
2025-07-11T15:18:00+05:30,1984.5,1984.5,1983.1,1983.2,22346,3669,-9012,0.0
2025-07-11T15:21:00+05:30,1983.5,1983.7,1982.7,1982.8,26709,4875,-13496,0.0
2025-07-11T15:24:00+05:30,1982.9,1984.4,1982.4,1983.5,19264,-14777,-26836,0.0
2025-07-11T15:27:00+05:30,1984.3,1984.6,1982.0,1983.7,29669,-247205,-392693,0.0
2025-07-11T15:39:00+05:30,1983.7,1983.7,1983.7,1983.7,1319,-11,0,0.0
2025-07-11T15:42:00+05:30,1983.7,1983.7,1983.7,1983.7,110,-16,68,-1.6153846153846154
2025-07-11T15:45:00+05:30,1983.7,1983.7,1983.7,1983.7,1013,0,-11,0.0
2025-07-11T15:48:00+05:30,1983.7,1983.7,1983.7,1983.7,196,6,0,1.0
2025-07-11T15:51:00+05:30,1983.7,1983.7,1983.7,1983.7,7,2,0,1.0
2025-07-11T15:54:00+05:30,1983.7,1983.7,1983.7,1983.7,89,2,0,1.0
2025-07-14T10:42:00+05:30,1975.8,1975.8,1974.1,1974.4,2512,8768,7846,0.055495365354520286
2025-07-14T10:45:00+05:30,1974.9,1975.2,1973.9,1973.9,4418,-9245,6387,0.0
2025-07-14T10:48:00+05:30,1973.9,1974.9,1973.9,1974.3,3995,-5304,3165,0.0
2025-07-14T10:51:00+05:30,1974.3,1974.5,1973.1,1973.3,2181,4076,2305,0.2775427049051873
2025-07-14T10:54:00+05:30,1973.3,1974.8,1972.9,1974.4,13611,6012,-8715,0.0
2025-07-14T10:57:00+05:30,1974.4,1975.0,1974.0,1974.2,3823,-1433,4042,-2.0985051743963203
2025-07-14T11:00:00+05:30,1974.2,1974.3,1972.6,1972.8,1739,1119,7462,-0.7391912364526279
2025-07-14T11:03:00+05:30,1972.8,1973.0,1972.2,1972.4,4435,717,3631,-0.6701931922723091
2025-07-14T11:06:00+05:30,1972.4,1972.6,1970.6,1970.6,2931,-4438,5756,-7.734446130500759
2025-07-14T11:09:00+05:30,1971.0,1972.5,1970.6,1972.1,5679,3929,-9029,0.0
2025-07-14T11:12:00+05:30,1972.1,1972.1,1971.2,1971.5,1449,-1224,4062,-1.8625792811839323
2025-07-14T11:15:00+05:30,1971.5,1972.4,1971.2,1972.4,2795,4183,-1466,2.0791313949208687
2025-07-14T11:18:00+05:30,1972.4,1973.7,1972.2,1972.6,3235,3090,-8,1.0051914341336794
2025-07-14T11:21:00+05:30,1972.9,1974.7,1972.7,1974.4,3779,5546,-7973,0.0
2025-07-14T11:24:00+05:30,1974.4,1974.6,1973.0,1973.4,8968,-6624,2851,0.0
2025-07-14T11:27:00+05:30,1973.6,1974.8,1972.2,1974.0,7152,1492,-1342,18.893333333333334
2025-07-14T11:30:00+05:30,1974.0,1975.0,1974.0,1974.7,5020,4906,-679,1.321268038798202
2025-07-14T11:33:00+05:30,1974.7,1975.1,1973.8,1973.8,1781,-3219,2384,0.0
2025-07-14T11:36:00+05:30,1973.8,1975.2,1973.8,1975.1,10367,4658,-6991,0.0
