date,open,high,low,close,volume,vol_avg20,volatility_5,high_low_range,high_N,low_N,channel_mid,ema_8,ema_21,ema_50,vwap,rsi_14,supertrend,supertrend_dir,bb_upper,bb_lower,bb_mid,bb_width,atr,atr_median20,adx
2024-08-21 13:35:00,1618.9,1620.8,1618.25,1620.45,338087,403978.55,0.0012496351967965775,2.5499999999999545,1624.4,1617.8,1621.1,1620.7684749063108,1623.727533081622,1628.3766778390489,1624.860369240812,34.36532507739895,1627.5807211130318,-1,1628.6850908257686,1617.5699091742315,1623.1275,0.006848002791855242,2.799216333909594,3.0532491933315815,43.9471577936761
2024-08-21 13:45:00,1620.45,1621.85,1619.8,1621.5,214623,404782.45,0.0012866871086294987,2.0499999999999545,1624.4,1617.8,1621.1,1620.9310360382417,1623.5250300742016,1628.1070041983019,1624.7964480905923,36.33633633633599,1627.5807211130318,-1,1627.7480325384806,1617.8019674615196,1622.775,0.006129047512416249,2.72429470051863,3.0323514478436415,43.35865688081265
2024-08-21 13:55:00,1621.5,1622.0,1619.7,1621.75,225325,398459.9,0.001226337198201386,2.2999999999999545,1624.0,1617.8,1620.9,1621.1130280297436,1623.3636637038196,1627.8577099160157,1624.7333380558816,49.60629921259876,1627.5807211130318,-1,1627.1590252685273,1617.8959747314725,1622.5275,0.005709025293595889,2.6818652304667627,3.01674308044332,42.74306898613081
2024-08-21 14:05:00,1621.75,1622.75,1620.85,1622.15,174926,399038.9,0.0003637394369282757,1.900000000000091,1623.8,1617.8,1620.8,1621.3434662453562,1623.253330639836,1627.6338781546033,1624.6959947141233,47.96747967479663,1627.5807211130318,-1,1626.396183839829,1618.1688161601705,1622.2824999999998,0.005071476564444424,2.6036787074200958,2.9929242739984163,41.660014852528526
2024-08-21 14:15:00,1622.15,1622.45,1620.35,1621.85,315801,403675.0,0.00044495522299362424,2.1000000000001364,1622.75,1617.8,1620.275,1621.4560293019438,1623.1257551271235,1627.4070594034424,1624.6224550453198,46.3999999999995,1627.5807211130318,-1,1625.5740572014806,1618.5009427985192,1622.0375,0.0043606355604980775,2.5533108366781,2.9929242739984163,40.84442222847258
2024-08-21 14:25:00,1621.85,1622.5,1620.3,1620.8,284550,368245.65,0.00048693933876530426,2.2000000000000455,1622.75,1617.8,1620.275,1621.310245012623,1622.9143228428395,1627.14795903468,1624.5518567491772,40.154440154440024,1627.5807211130318,-1,1625.4858934851636,1618.3791065148366,1621.9325000000001,0.004381678627394708,2.5179797530102945,2.928126252205538,40.070122399020775
2024-08-21 14:35:00,1620.8,1623.4,1620.6,1623.3,416232,366364.55,0.000817046837207331,2.800000000000182,1622.75,1617.8,1620.275,1621.7524127875956,1622.9493844025812,1626.997058680379,1624.4898047163351,50.993377483443574,1627.5807211130318,-1,1625.0302988841975,1618.6147011158025,1621.8225,0.003955795266371697,2.5461817777092834,2.861735206437181,38.694314722947446
2024-08-21 14:45:00,1623.25,1624.9,1622.95,1624.35,934946,392704.75,0.0008362744448631459,1.9500000000000455,1623.4,1617.8,1620.6,1622.329654390352,1623.0767130932556,1626.8932524576192,1624.463684102012,57.56578947368427,1627.5807211130318,-1,1624.5378524209395,1618.9371475790604,1621.7375,0.003453521202956252,2.4865635999383597,2.8178136269849885,36.444678056471524
2024-08-21 14:55:00,1623.7,1626.25,1623.25,1624.35,2700690,492079.75,0.0008489147652412437,3.0,1624.9,1617.8,1621.35,1622.778620081385,1623.192466448414,1626.7935170671244,1624.4868351043312,62.27758007117397,1627.5807211130318,-1,1624.8973632150542,1618.8276367849458,1621.8625,0.003742442056652978,2.537907239944524,2.80396827510112,34.080994676025334
2024-08-21 15:05:00,1624.3,1627.0,1623.55,1626.6,3241542,633232.65,0.0009249130835253021,3.4500000000000455,1626.25,1618.0,1622.125,1623.627815618855,1623.502242225831,1626.7859281625313,1624.6758805680963,66.5615141955837,1627.5807211130318,-1,1625.753322565954,1618.3666774340459,1622.06,0.004553866769360145,2.6291165159500762,2.7617555172141124,32.27010298876202
2024-08-21 15:15:00,1626.6,1628.95,1625.2,1628.0,1657875,697839.85,0.0006170347731022118,3.75,1627.0,1618.25,1622.625,1624.5994121479985,1623.91112929621,1626.8335388228243,1624.8732200896202,71.13095238095188,1618.851385406935,1,1626.8698502981483,1617.7751497018512,1622.3224999999998,0.005605975751613449,2.7412048643550686,2.7327497824368496,31.467037934823217
2024-08-21 15:25:00,1627.45,1628.6,1627.0,1628.0,417547,704294.5,0.0005925244566114705,1.599999999999909,1628.95,1619.7,1624.325,1625.3550983373323,1624.2828448147363,1626.8792823984,1624.9271808592162,68.70967741935442,1619.9187468662412,1,1627.7525601560892,1617.3574398439105,1622.5549999999998,0.0064066366392379216,2.6270843779195525,2.7185714475910014,30.721334670451473
2024-08-22 09:15:00,1632.0,1633.8,1628.0,1632.0,612327,719934.15,0.0010335570342540573,5.7999999999999545,1628.95,1619.7,1624.325,1626.8317431512585,1624.984404377033,1627.0800948533647,1631.2666666666667,91.56249999999926,1622.0668721796173,1,1629.7058169177812,1616.3041830822185,1623.0049999999999,0.008257296703067917,2.9443759401275926,2.7185714475910014,31.688184706961344
2024-08-22 09:25:00,1632.0,1636.35,1631.0,1635.45,396040,726603.6,0.0009837901620886273,5.349999999999909,1633.8,1620.3,1627.05,1628.7469113398677,1625.9358221609389,1627.4083264277426,1632.4449281528123,92.98701298701236,1624.1201849616555,1,1632.3597416103926,1614.9902583896073,1623.675,0.010697635438610131,3.184938346114824,2.7185714475910014,33.12133065219612
2024-08-22 09:35:00,1635.15,1638.3,1635.1,1635.1,232894,710336.2,0.001209083864489417,3.2000000000000455,1636.35,1620.3,1628.3249999999998,1630.1587088198971,1626.7689292372172,1627.7099606854783,1633.143226552138,90.58171745152225,1627.1406664654899,1,1634.3429695667282,1614.4270304332713,1624.3849999999998,0.012260602710230053,3.186444511503346,2.7185714475910014,34.795669270719856
2024-08-22 09:45:00,1635.1,1635.4,1631.0,1632.1,252871,699058.65,0.0017780275089072787,4.400000000000091,1638.3,1620.3,1629.3,1630.59010685992,1627.2535720338337,1627.8821190899694,1633.0907793733531,76.49999999999916,1627.1406664654899,1,1635.3405751327114,1614.504424867289,1624.9225000000001,0.01282285786886617,3.3078000603530207,2.7185714475910014,34.29096054957829
2024-08-22 09:55:00,1632.1,1635.0,1630.5,1631.5,425697,706076.3,0.0018113901221389335,4.5,1638.3,1620.6,1629.4499999999998,1630.7923053354934,1627.6396109398488,1628.0239967727157,1632.9228256092947,73.95577395577354,1627.1406664654899,1,1636.0852436176754,1614.8197563823244,1625.4524999999999,0.013082810623719297,3.4270200543177185,2.7185714475910014,33.60685115622595
2024-08-22 10:05:00,1631.5,1634.0,1631.45,1633.8,138950,701330.85,0.0015619116989633278,2.5499999999999545,1638.3,1622.95,1630.625,1631.460681927606,1628.1996463089533,1628.2505067031975,1632.9336585098902,76.1797752808983,1627.1406664654899,1,1637.171680495097,1614.8933195049026,1626.0324999999998,0.013701055169681196,3.339318048885942,2.7327497824368496,32.97160671954164
2024-08-22 10:15:00,1633.8,1634.8,1633.0,1634.45,131346,671823.1,0.0011851997554178728,1.7999999999999545,1638.3,1623.25,1630.775,1632.1249748325824,1628.7678602808667,1628.4936240873858,1633.0026067157505,77.8761061946904,1627.1406664654899,1,1638.0033711138794,1615.636628886121,1626.8200000000002,0.013748750462717774,3.1853862439973435,2.7327497824368496,32.60749232444891
2024-08-22 10:25:00,1634.4,1635.0,1632.55,1634.05,181953,664711.1,0.0011858770156169256,2.4500000000000455,1638.3,1623.55,1630.925,1632.5527582031198,1629.248054800788,1628.7115211819983,1633.068885438562,80.18223234624108,1627.1406664654899,1,1638.5525182830293,1616.6024817169705,1627.5774999999999,0.013486323426109422,3.1118476195976137,2.7327497824368496,32.10150256191433
2024-08-22 10:35:00,1634.05,1634.85,1632.5,1632.8,158049,655709.2,0.000849832164366812,2.349999999999909,1638.3,1625.2,1631.75,1632.6077008246486,1629.5709589098071,1628.871853684665,1633.0885280001096,72.94685990338134,1627.1406664654899,1,1638.867044148747,1617.5229558512528,1628.195,0.013109049160262804,3.0356628576378433,2.7327497824368496,31.60541541004038
2024-08-22 10:45:00,1632.8,1633.25,1630.0,1631.7,194881,654722.1,0.000900209547352477,3.25,1638.3,1627.0,1632.65,1632.4059895302823,1629.7645080998245,1628.9827613833056,1632.9856505864693,67.71084337349411,1627.1406664654899,1,1638.9980686947524,1618.4119313052474,1628.705,0.012639574010950422,3.057096571874059,2.842790402241331,29.927778680418026
2024-08-22 10:55:00,1631.7,1631.75,1630.0,1630.4,130990,650005.35,0.0005061632309900343,1.75,1638.3,1628.0,1633.15,1631.9602140791085,1629.8222800907495,1629.0383393682741,1632.8815839156748,63.7188208616783,1627.1406664654899,1,1638.9140495472388,1619.3609504527612,1629.1375,0.012002117129142086,2.926386914686653,2.9353814274071226,28.369973145768697
2024-08-22 11:05:00,1630.35,1631.0,1629.0,1630.8,200123,651265.2,0.00044582493846450315,2.0,1638.3,1630.0,1634.15,1631.7023887281955,1629.911163718863,1629.10742409893,1632.7103521206566,60.39603960396048,1627.1406664654899,1,1638.7947607298665,1620.3452392701338,1629.5700000000002,0.011321711531098974,2.8337482232179876,2.9353814274071226,26.464699862839836
2024-08-22 11:15:00,1630.5,1632.0,1629.75,1631.1,157814,643365.85,0.0005280721372225375,2.25,1638.3,1629.0,1633.65,1631.5685245663742,1630.019239744421,1629.1855643303447,1632.6239134684843,58.1151832460731,1627.1406664654899,1,1638.526105954023,1621.5388940459766,1630.0324999999998,0.010421394609031706,2.775373400896189,2.9353814274071226,25.117691909462838
2024-08-22 11:25:00,1631.1,1633.0,1630.6,1632.0,168674,637572.05,0.0005998354873868535,2.400000000000091,1635.4,1629.0,1632.2,1631.6644079960688,1630.1993088585643,1629.2959343566058,1632.5861533114428,60.0,1627.1406664654899,1,1637.9199017077276,1623.2650982922723,1630.5925,0.008987410046014216,2.737836060806579,2.9353814274071226,24.268227050362917
2024-08-22 11:35:00,1631.95,1634.45,1631.9,1634.15,234053,628463.1,0.0007612053147723468,2.5499999999999545,1635.0,1629.0,1632.0,1632.2167617747202,1630.5584625986949,1629.486289872033,1632.645293081484,55.92286501377433,1627.1406664654899,1,1637.7622245518073,1624.5077754481927,1631.135,0.008125905644606152,2.7190524547259165,2.9353814274071226,24.01697351739194
2024-08-22 11:45:00,1634.15,1634.4,1632.95,1633.6,186751,591053.35,0.0006077614265453311,1.4500000000000455,1635.0,1629.0,1632.0,1632.5241480470047,1630.8349659988135,1629.6476118378357,1632.6946250950573,43.934426229507835,1627.1406664654899,1,1637.4802557986352,1625.7147442013645,1631.5974999999999,0.007211038014749844,2.5921472092533295,2.9353814274071226,23.783666665347457
2024-08-22 11:55:00,1633.65,1634.2,1633.0,1633.8,121275,462082.6,0.0006176016516789535,1.2000000000000455,1635.0,1629.0,1632.0,1632.807670703226,1631.104514544376,1629.8104505892932,1632.7246617098397,45.69536423841079,1627.1406664654899,1,1636.931059013603,1627.2089409863968,1632.07,0.00595692465838239,2.4529324883280013,2.9353814274071226,23.567024588449012
2024-08-22 12:05:00,1633.95,1634.2,1631.2,1632.6,237464,311878.7,0.000796594561791231,3.0,1635.0,1629.0,1632.0,1632.7615216580646,1631.2404677676143,1629.9198446838307,1632.721352908303,51.87969924812028,1627.1406664654899,1,1636.4944329750042,1628.245567024996,1632.3700000000001,0.00505330651139636,2.507639239495201,2.9353814274071226,22.343573326051214
2024-08-22 12:15:00,1633.0,1633.0,1631.4,1632.3,145444,236257.15,0.000779454930828214,1.599999999999909,1634.85,1629.0,1631.925,1632.6589612896057,1631.3367888796492,1630.0131841079942,1632.704875151554,53.076923076922846,1627.1406664654899,1,1636.1622821198912,1629.0077178801089,1632.585,0.004382353286219365,2.416875315545672,2.9353814274071226,21.207511439538973
2024-08-22 12:25:00,1632.75,1634.25,1632.25,1632.85,245799,227669.75,0.0004148768119277389,2.0,1634.45,1629.0,1631.725,1632.70141433636,1631.4743535269538,1630.1244317900337,1632.7271042668895,45.777777777777665,1627.1406664654899,1,1635.6802871868938,1629.974712813106,1632.8274999999999,0.0034942909607951936,2.375187783991105,2.9353814274071226,20.734953160645833
2024-08-22 12:35:00,1632.65,1633.45,1632.0,1632.35,149084,204507.6,0.000411841560015264,1.4500000000000455,1634.45,1629.0,1631.725,1632.6233222616133,1631.5539577517761,1630.2117089747383,1632.723074644955,40.54054054054005,1627.1406664654899,1,1635.6806564258184,1630.0093435741817,1632.845,0.003473270795229505,2.282669005591999,2.8800675689523203,20.145354789670076
2024-08-22 12:45:00,1632.9,1634.9,1632.4,1634.4,152567,192333.95,0.0007633112377759427,2.5,1634.45,1629.0,1631.725,1633.0181395368104,1631.812688865251,1630.3759556816112,1632.7600588404998,51.37254901960835,1627.1406664654899,1,1635.4589139128725,1630.1260860871275,1632.7925,0.003266078099786071,2.3094021050328175,2.804560812057088,20.242998137869673
2024-08-22 12:55:00,1634.9,1635.0,1633.1,1633.35,202309,190804.7,0.0007396922875371739,1.900000000000091,1634.9,1629.75,1632.325,1633.091886306408,1631.9524444229553,1630.4925848705677,1632.8023262456363,52.19123505976071,1627.2446143164113,1,1635.1589763643665,1630.2510236356338,1632.7050000000002,0.0030060254171650896,2.268461894529545,2.756604730851384,20.376309505202787
2024-08-22 13:05:00,1633.25,1634.8,1633.05,1634.75,132658,184794.05,0.0007875771176396503,1.75,1635.0,1630.6,1632.8,1633.4603560160951,1632.2067676572321,1630.659542326624,1632.8380511281957,61.86770428015492,1627.2751528847703,1,1635.4358547420022,1630.239145257998,1632.8375,0.003182625021782123,2.2166157050765904,2.728444257766248,20.46452154506424
2024-08-22 13:15:00,1634.8,1635.9,1634.4,1635.55,212782,174148.3,0.0007922881521732128,1.5,1635.0,1631.2,1633.1,1633.9247213458518,1632.510697870211,1630.8513249804819,1632.9343553629803,70.85020242914824,1628.7151375962933,1,1635.8240901371173,1630.2559098628826,1633.04,0.0034097023185191274,2.1449541345689314,2.655599831989623,21.039854500947904
2024-08-22 13:25:00,1635.35,1635.9,1634.25,1634.95,167779,175589.75,0.0008048397891046462,1.650000000000091,1635.9,1631.2,1633.5500000000002,1634.1525610467736,1632.7324526092827,1631.0120573341885,1632.9975740590946,66.5338645418322,1628.7886238366639,1,1635.992954695137,1630.202045304863,1633.0975,0.0035459667229141003,2.0954587211120472,2.5498932243742654,21.456810158319783
2024-08-22 13:35:00,1634.95,1635.65,1634.05,1635.0,135752,175810.05,0.0006114219846711648,1.6000000000001364,1635.9,1631.2,1633.5500000000002,1634.3408808141573,1632.938593281166,1631.1684472426518,1633.042832273632,65.85365853658492,1628.7886238366639,1,1636.0842851194006,1630.1657148805994,1633.125,0.0036240766865986212,2.0459128490008562,2.480285863911601,21.68072470840369
2024-08-22 13:45:00,1635.0,1635.65,1633.6,1634.05,175339,175479.35,0.0005938100919115584,2.050000000000182,1635.9,1631.2,1633.5500000000002,1634.2762406332336,1633.0396302556055,1631.2814493115675,1633.0842846625912,58.299595141699825,1628.7886238366639,1,1636.0842851194006,1630.1657148805994,1633.125,0.0036240766865986212,2.046321564100789,2.4349039019368366,21.516430885029326
2024-08-22 13:55:00,1634.4,1634.65,1633.3,1634.0,194633,177308.55,0.0004097226773435729,1.3500000000001364,1635.9,1631.4,1633.65,1634.2148538258484,1633.126936596005,1631.3880591424866,1633.1130825490563,49.26829268292642,1628.7886238366639,1,1636.165127160305,1630.2048728396949,1633.185,0.0036494667294950144,1.9766894076907238,2.3960315497683884,21.115282906470572
2024-08-22 14:05:00,1634.0,1634.65,1632.55,1634.0,289483,182038.65,0.00027127105981919724,2.1000000000001364,1635.9,1632.0,1633.95,1634.1671085312155,1633.2063059963682,1631.4904881957225,1633.141288366659,52.0618556701035,1628.7886238366639,1,1636.2156564661198,1630.3843435338802,1633.3,0.00357026445370707,1.9890204669216651,2.342294944511961,20.140307658876846
2024-08-22 14:15:00,1634.05,1634.8,1632.45,1632.65,208524,185915.35,0.00039560199504449454,2.349999999999909,1635.9,1632.0,1633.95,1633.8299733020565,1633.1557327239711,1631.5359592468708,1633.1463223869291,44.700460829493785,1628.7886238366639,1,1636.0136889987791,1630.8113110012207,1633.4125,0.003184975012471446,2.0251184202294894,2.2960355553124083,19.257767692772376
2024-08-22 14:25:00,1632.7,1633.4,1630.7,1631.7,318532,191835.8,0.0003687392922798622,2.7000000000000455,1635.9,1632.4,1634.15,1633.3566459015994,1633.0233933854283,1631.542392217582,1633.0902676986752,45.75471698113277,1628.7886238366639,1,1635.8943389785475,1631.0206610214525,1633.4575,0.002983657644655643,2.0926065782065453,2.275565450060772,18.565848117607636
2024-08-22 14:35:00,1632.0,1633.3,1631.35,1632.25,184930,193191.6,0.0004725002596768666,1.9500000000000455,1635.9,1630.7,1633.3000000000002,1633.110724590133,1632.9530848958439,1631.5701415423825,1633.0696193493418,49.769585253456434,1628.7886238366639,1,1635.764701733914,1631.2652982660857,1633.5149999999999,0.002754430456915691,2.078345920385895,2.242538799803068,17.92335136924038
2024-08-22 14:45:00,1632.2,1632.9,1631.4,1632.3,367477,203131.75,0.0004793900036276592,1.5,1635.9,1630.7,1633.3000000000002,1632.9305635701035,1632.893713541676,1631.5987634426813,1633.0266973027794,47.342995169082386,1628.7886238366639,1,1635.7408345642596,1631.3191654357408,1633.5300000000002,0.00270681844136242,2.0205113283473057,2.180784919822761,17.326747245756497
2024-08-22 14:55:00,1632.3,1632.7,1628.55,1631.55,793805,231119.35,0.00047353563950417875,4.150000000000091,1635.9,1630.7,1633.3000000000002,1632.623771665636,1632.77155776516,1631.5968511508115,1632.8250086387397,46.22641509433988,1628.7886238366639,1,1635.7581884208907,1631.0418115791094,1633.4,0.0028874598027313642,2.2334601955125843,2.180784919822761,18.366366721016032
2024-08-22 15:05:00,1631.5,1632.65,1629.25,1632.1,1100369,276800.25,0.00043452220388535593,3.400000000000091,1635.9,1628.55,1632.225,1632.5073779621614,1632.7105070592363,1631.6165824782306,1632.649259650512,37.362637362636235,1628.7886238366639,1,1635.750847653698,1630.8991523463021,1633.325,0.0029704408537161286,2.350114175961335,2.180784919822761,19.331727662328458
2024-08-22 15:15:00,1632.2,1633.0,1631.25,1631.6,784927,309982.85,0.0003648351025816426,1.75,1635.65,1628.55,1632.1,1632.3057384150145,1632.6095518720329,1631.6159321849666,1632.5950469799939,39.7660818713447,1628.7886238366639,1,1635.7473382157516,1630.6826617842487,1633.2150000000001,0.003101046972690666,2.2901027583652014,2.180784919822761,19.90835456358509
2024-08-22 15:25:00,1631.8,1632.05,1628.0,1628.6,377122,316965.75,0.0008366116366333895,4.0499999999999545,1635.65,1628.55,1632.1,1631.4822409894557,1632.2450471563934,1631.4976603345758,1632.4856951906497,19.704433497535405,1635.6812531337587,-1,1636.2782079787603,1629.7517920212395,1633.0149999999999,0.003996543790180107,2.4660924825286767,2.180784919822761,21.757945496125014
2024-08-23 09:15:00,1634.0,1634.0,1625.05,1631.0,705910,344989.05,0.0012088252374880299,8.950000000000045,1634.8,1628.0,1631.4,1631.375076325132,1632.1318610512667,1631.478144243024,1630.0166666666669,30.63829787234023,1635.6812531337587,-1,1636.3231135073847,1629.5768864926154,1632.95,0.004131312664055432,3.1144832342758138,2.180784919822761,22.946619809359397
2024-08-23 09:25:00,1631.25,1631.6,1626.2,1628.15,303295,347863.85,0.0014094892809544122,5.399999999999864,1634.8,1625.05,1629.925,1630.658392697325,1631.7698736829698,1631.3476287825133,1629.6059442003032,25.71428571428548,1635.6812531337587,-1,1636.714223608471,1628.7157763915293,1632.7150000000001,0.004898863069759038,3.343034910848219,2.180784919822761,24.050388814505613
2024-08-23 09:35:00,1628.8,1629.45,1626.2,1626.65,252769,353048.1,0.001352520089799926,3.25,1634.8,1625.05,1629.925,1629.767638764586,1631.3044306208815,1631.1634080459442,1629.170777805248,22.97734627831713,1635.6812531337587,-1,1637.2640241487354,1627.5959758512643,1632.4299999999998,0.005922488742225585,3.333731419763397,2.180784919822761,25.075317176427095
2024-08-23 09:45:00,1626.95,1629.8,1626.35,1629.2,351646,363002.05,0.001694270959716712,3.4500000000000455,1634.0,1625.05,1629.525,1629.6414968169004,1631.1131187462559,1631.0864116519856,1629.0137032572727,35.77712609970679,1635.6812531337587,-1,1637.1159606056533,1627.2240393943468,1632.17,0.006060594920447235,3.3453582777870623,2.180784919822761,25.77644609062463
2024-08-23 09:55:00,1629.2,1632.0,1628.85,1630.1,269754,366374.3,0.0014718487181659863,3.150000000000091,1634.0,1625.05,1629.525,1629.7433864131447,1631.0210170420507,1631.0477288421039,1629.200325559342,39.10614525139618,1635.6812531337587,-1,1637.0035273688775,1627.0114726311224,1632.0075,0.00612255442315986,3.3258224500083653,2.180784919822761,25.016334260154064
2024-08-23 10:05:00,1630.05,1631.0,1627.3,1627.85,212173,370350.05,0.00139873732869307,3.7000000000000455,1634.0,1625.05,1629.525,1629.3226338768902,1630.7327427655007,1630.9223277110411,1629.1513553581317,34.7394540942923,1635.6812531337587,-1,1636.8117334633475,1626.5132665366523,1631.6625,0.0063116403831644805,3.3632402050075334,2.1892071650407576,24.916767377634315
2024-08-23 10:15:00,1628.35,1629.1,1627.15,1628.0,205755,369998.7,0.0011751075564337145,1.949999999999818,1634.0,1625.05,1629.525,1629.0287152375813,1630.4843116050006,1630.8077266243338,1629.0558655563966,37.7308707124007,1635.6812531337587,-1,1636.3403879539887,1626.2296120460114,1631.285,0.006198043816976982,3.221916184506762,2.261781476938893,24.88058934899761
2024-08-23 10:25:00,1627.8,1629.8,1627.2,1627.9,165710,369895.25,0.0010678684228679438,2.599999999999909,1634.0,1625.05,1629.525,1628.77788962923,1630.249374186364,1630.693698129262,1629.0050938206489,39.50276243093917,1635.6812531337587,-1,1635.8941715134567,1625.970828486543,1630.9325,0.006084459673784042,3.159724566056077,2.3201084671632684,24.409008176325774
2024-08-23 10:35:00,1628.0,1629.55,1627.15,1628.4,203968,373306.05,0.0007531483708292918,2.3999999999998636,1634.0,1625.05,1629.525,1628.6939141560679,1630.0812492603309,1630.6037491830164,1628.9563406627283,39.33518005540176,1635.6812531337587,-1,1635.2957734617116,1625.9092265382883,1630.6025,0.005756489962098897,3.0837521094504554,2.408103329245006,23.9931586547788
2024-08-23 10:45:00,1628.85,1630.35,1628.4,1629.6,256163,377347.25,0.0007962676265589254,1.949999999999818,1634.0,1625.05,1629.525,1628.8952665658305,1630.0374993275734,1630.5643864699568,1628.9995422612878,42.96874999999974,1635.6812531337587,-1,1634.7990258508662,1625.9609741491336,1630.3799999999999,0.005420853851085395,2.9703768985053918,2.7182346905170345,23.089431833698026
2024-08-23 10:55:00,1629.55,1630.2,1628.3,1629.9,188086,377019.9,0.0003027323300837231,1.900000000000091,1634.0,1625.05,1629.525,1629.1185406623126,1630.024999388703,1630.5383320985861,1629.0277455044238,45.60000000000031,1635.6812531337587,-1,1634.2542801218765,1626.0957198781234,1630.175,0.005004714367324295,2.8633392086548617,2.9168580535801265,22.301922424774226
2024-08-23 11:05:00,1629.9,1630.25,1628.8,1629.95,209582,373024.85,0.00031194347008019256,1.4500000000000455,1632.0,1626.2,1629.1,1629.3033094040209,1630.0181812624573,1630.5152602515827,1629.0680203877253,44.10958904109619,1635.6812531337587,-1,1633.6328817743229,1626.3121182256773,1629.9725,0.004491341754934969,2.72200528778938,2.9168580535801265,21.53565337502689
2024-08-23 11:15:00,1629.9,1630.35,1628.65,1629.9,136124,369404.85,0.00030474825016570253,1.699999999999818,1632.0,1626.2,1629.1,1629.4359073142384,1630.0074375113247,1630.4911323985796,1629.0902550322385,45.22471910112403,1635.6812531337587,-1,1633.2716599447579,1626.3983400552418,1629.8349999999998,0.004217187561634177,2.619804759010424,2.9168580535801265,20.837965836332064
2024-08-23 11:25:00,1629.8,1630.7,1629.4,1630.45,354469,371201.7,0.00030657302474315005,1.2999999999999545,1632.0,1626.35,1629.175,1629.6612612444076,1630.0476704648406,1630.4895193633413,1629.1918071541922,56.02605863192239,1635.6812531337587,-1,1633.1103964376591,1626.434603562341,1629.7725,0.004096150153054045,2.487824283109377,2.9168580535801265,19.9224468985862
2024-08-23 11:35:00,1630.4,1631.65,1629.85,1631.0,222613,373085.85,0.00017022158311001494,1.800000000000182,1632.0,1627.15,1629.575,1629.9587587456504,1630.1342458771278,1630.5095382118377,1629.2823033228108,50.0,1635.6812531337587,-1,1632.8959229840218,1626.5240770159783,1629.71,0.003909803565078193,2.419041854798458,2.9168580535801265,18.615190612021696
2024-08-23 11:45:00,1631.0,1631.9,1630.15,1631.0,103762,359900.1,0.00018606308363014988,1.75,1631.65,1627.15,1629.4,1630.1901456910614,1630.2129507973889,1630.528772007452,1629.3257534946538,63.380281690140876,1635.6812531337587,-1,1632.6567139720753,1626.6332860279247,1629.645,0.003696159558769368,2.352137669318612,2.9168580535801265,17.574677149213212
2024-08-23 11:55:00,1630.95,1631.0,1629.05,1629.7,254977,332958.7,0.0004634710743926945,1.9500000000000455,1631.9,1627.15,1629.525,1630.0812244263811,1630.1663189067172,1630.4962711444148,1629.360021775145,64.59330143540706,1635.6812531337587,-1,1632.42843920533,1626.67656079467,1629.5525,0.003529728812456295,2.3119239023867553,2.9168580535801265,16.80809252568547
2024-08-23 12:05:00,1629.55,1629.7,1629.1,1629.5,150404,285460.45,0.00046529969464797013,0.6000000000001364,1631.9,1627.15,1629.525,1629.9520634427408,1630.105744460652,1630.4572016877712,1629.3624466626788,51.85185185185164,1635.6812531337587,-1,1632.0367272677593,1626.808272732241,1629.4225000000001,0.003208777671548278,2.1407315121480934,2.9168580535801265,16.096263946695423
2024-08-23 12:15:00,1629.45,1629.55,1628.6,1629.45,162396,254333.9,0.0004153032993863595,0.9500000000000455,1631.9,1627.15,1629.525,1629.8404937887983,1630.0461313278654,1630.4177035823684,1629.3568451392587,45.51724137931115,1635.1399750827998,-1,1631.7207168746932,1626.909283125307,1629.315,0.0029530408480780528,2.0216583609332885,2.9168580535801265,15.783236741214985
2024-08-23 12:25:00,1629.45,1629.5,1628.55,1629.5,113170,241136.3,0.00034750731953592354,0.9500000000000455,1631.9,1628.3,1630.1,1629.7648285023986,1629.996483025332,1630.3817152065892,1629.3527735143982,66.33663366336812,1634.76847757452,-1,1631.7429658647916,1626.9770341352087,1629.3600000000001,0.0029250329758817766,1.9144925248399642,2.9168580535801265,15.5278824920683
2024-08-23 12:35:00,1629.45,1630.5,1628.55,1629.0,188870,215284.3,0.0003337200985247562,1.9500000000000455,1631.9,1628.3,1630.1,1629.5948666129766,1629.9058936593926,1630.327530296527,1629.3526689900782,59.259259259259885,1634.76847757452,-1,1631.5177585524552,1627.0022414475447,1629.26,0.0027715141259900935,1.9180432723559724,2.7926722482221207,14.428113798559162
2024-08-23 12:45:00,1629.0,1629.5,1627.75,1628.85,122005,206219.8,0.00012762489026959268,1.75,1631.9,1628.55,1630.225,1629.4293406989818,1629.8099033267206,1630.2695879319572,1629.3371576793757,58.71559633027385,1634.328716835361,-1,1631.5014260210683,1627.088573978932,1629.295,0.002708442634474755,1.9012389451203753,2.670905023399902,14.012246788143134
2024-08-23 12:55:00,1629.0,1629.0,1628.1,1628.25,99253,198544.0,0.00017497007126009018,0.900000000000091,1631.9,1627.75,1629.825,1629.167264988097,1629.6680939333824,1630.1903884052138,1629.3203307124563,48.648648648647765,1633.953345151825,-1,1631.271950460503,1627.478049539497,1629.375,0.0023284393838165283,1.8011150506083469,2.5538145210599006,13.626084564185394
2024-08-23 13:05:00,1628.2,1628.8,1627.5,1628.0,149907,188457.05,0.00016152903229812304,1.2999999999999545,1631.9,1627.75,1629.825,1628.9078727685198,1629.5164490303475,1630.1044908206957,1629.2863451581818,32.60869565217456,1633.4030106366426,-1,1631.3087006049645,1627.3212993950356,1629.315,0.0024472868720468977,1.7510035455475077,2.4534330689539177,13.716244382188442
